timestamp,open,high,low,close,adjusted close,volume,dividend amount
2025-01-03,220.5400,223.6600,217.6000,222.6500,216.9950,10819153,0.0000
2024-12-27,222.8100,225.4000,221.0800,222.7800,217.1217,9272351,0.0000
2024-12-20,230.7300,231.0300,220.0300,223.3600,217.6870,28267440,0.0000
2024-12-13,238.0000,239.3500,227.8000,230.8200,224.9575,20886084,0.0000
2024-12-06,227.5000,238.3800,225.5100,238.0400,231.9942,18743737,0.0000
2024-11-29,223.3500,230.3600,222.6500,227.4100,221.6341,17274177,0.0000
2024-11-22,207.0000,227.2000,205.3701,222.9700,217.3069,21386866,0.0000
2024-11-15,214.4000,215.4100,204.0700,204.9900,199.7836,19438346,1.6700
2024-11-08,207.6500,216.7000,205.5700,213.7200,206.6551,15846890,0.0000
2024-11-01,215.5000,216.2500,203.5100,208.2500,201.3660,26467891,0.0000
2024-10-25,231.2100,233.3400,214.3850,214.6700,207.5737,31380820,0.0000
2024-10-18,233.5700,237.3700,230.1700,232.2000,224.5243,18477394,0.0000
2024-10-11,225.3800,235.8300,225.0200,233.2600,225.5492,18398213,0.0000
2024-10-04,220.6500,226.0800,215.7980,226.0000,218.5292,17778630,0.0000
2024-09-27,218.0000,224.1500,217.2700,220.8400,213.5398,16300165,0.0000
2024-09-20,215.8800,218.8400,210.3700,217.7000,210.5036,28532770,0.0000
2024-09-13,201.9400,216.0900,201.4300,214.7900,207.6898,21518747,0.0000
2024-09-06,201.9100,205.9500,199.3350,200.7400,194.1042,13519865,0.0000
2024-08-30,196.0000,202.1700,195.9000,202.1300,195.4483,15570283,0.0000
2024-08-23,193.8400,197.9200,193.7150,196.1000,189.6176,11022549,0.0000
2024-08-16,191.2500,194.3500,189.0001,193.7800,187.3743,11330854,0.0000
2024-08-09,184.5500,192.8800,181.8100,191.4500,185.1213,18895865,1.6700
2024-08-02,193.1800,194.5499,185.7000,189.1200,181.2870,20594367,0.0000
2024-07-26,183.4000,196.2600,182.8600,191.7500,183.8081,25458498,0.0000
2024-07-19,183.3800,189.4700,181.9500,183.2500,175.6601,17829469,0.0000
2024-07-12,176.4100,184.1600,174.4500,182.8300,175.2575,16071235,0.0000
2024-07-05,173.4500,177.9800,173.3800,176.0200,168.7296,9939255,0.0000
2024-06-28,175.0000,178.4599,170.4100,172.9500,165.7867,18850478,0.0000
2024-06-21,168.7600,174.9600,167.5000,172.4600,165.3170,21531360,0.0000
2024-06-14,169.5500,172.4700,166.8100,169.2100,162.2016,16222067,0.0000
2024-06-07,166.5400,171.3050,163.5300,170.0100,162.9685,14102396,0.0000
2024-05-31,170.4400,171.0850,163.8400,166.8500,159.9394,15594186,0.0000
2024-05-24,169.0000,175.4600,168.3800,170.8900,163.8120,18410125,0.0000
2024-05-17,167.5000,169.6300,166.4800,169.0300,162.0291,15933303,0.0000
2024-05-10,166.5000,170.2600,165.8800,167.1500,160.2269,17421523,1.6700
2024-05-03,167.4000,168.2200,162.6200,165.7100,157.2670,22536194,0.0000
2024-04-26,182.4500,184.6800,165.6600,167.1300,158.6147,42329269,0.0000
2024-04-19,185.5700,187.4800,180.1700,181.5800,172.3284,16929550,0.0000
2024-04-12,189.2400,191.2500,181.6850,182.2700,172.9833,14955313,0.0000
2024-04-05,190.0000,193.2800,187.3400,189.1400,179.5032,12808073,0.0000
2024-03-28,190.2600,191.9299,188.5000,190.9600,181.2305,15383298,0.0000
2024-03-22,191.7000,193.9800,190.0100,190.8400,181.1166,23968505,0.0000
2024-03-15,195.0900,199.1800,190.7000,191.0700,181.3349,27466323,0.0000
2024-03-08,187.7600,198.7300,187.6000,195.9500,185.9663,29085296,0.0000
2024-03-01,185.6000,188.3800,182.6200,188.2000,178.6111,21955379,0.0000
2024-02-23,187.6400,188.7700,178.7500,185.7200,176.2575,17487852,0.0000
2024-02-16,185.9000,188.9500,182.2600,187.6400,178.0797,21745006,0.0000
2024-02-09,185.5100,187.1800,181.4900,186.3400,176.8459,22784812,1.6600
2024-02-02,187.4600,189.4600,182.7100,185.7900,174.7505,28283876,0.0000
2024-01-26,172.8200,196.9000,172.4000,187.4200,176.2836,56232762,0.0000
2024-01-19,165.8000,171.5791,165.0400,171.4800,161.2908,19864308,0.0000
2024-01-12,158.6900,165.9800,157.8850,165.8000,155.9483,17643392,0.0000
2024-01-05,162.8300,163.2900,158.6700,159.1600,149.7028,14822074,0.0000
2023-12-29,162.2300,164.1800,162.0500,163.5500,153.8319,9376537,0.0000
2023-12-22,162.2300,163.3300,159.5300,162.1400,152.5057,17686398,0.0000
2023-12-15,162.6800,166.3400,160.1490,162.2300,152.5904,33504550,0.0000
2023-12-08,160.2900,162.7900,159.9700,161.9600,152.3364,21918957,0.0000
2023-12-01,154.9900,160.5900,154.7500,160.5500,151.0102,21900644,0.0000
2023-11-24,152.5100,155.7050,152.3500,155.1800,145.9593,11362696,0.0000
2023-11-17,148.4600,153.5000,147.3500,152.8900,143.8054,19547595,0.0000
2023-11-10,147.8900,149.6800,145.2800,149.0200,140.1653,18357944,1.6600
2023-11-03,143.1900,148.4450,142.5800,147.9000,137.5545,22959464,0.0000
2023-10-27,136.6300,144.7000,135.8700,142.5200,132.5508,30227448,0.0000
2023-10-20,139.2800,140.6200,136.3100,137.1600,127.5658,21044049,0.0000
2023-10-13,142.3000,143.4150,138.2700,138.4600,128.7748,16386334,0.0000
2023-10-06,140.0400,142.9400,139.8600,142.0300,132.0951,15932918,0.0000
2023-09-29,146.5700,147.4300,139.6100,140.3000,130.4861,23445425,0.0000
2023-09-22,145.7700,151.9299,144.6600,146.9100,136.6337,23597168,0.0000
2023-09-15,148.5700,148.7800,145.5300,145.9900,135.7781,19316647,0.0000
2023-09-08,147.9100,149.0000,147.1200,147.6800,137.3499,13719451,0.0000
2023-09-01,145.4100,148.1000,145.2100,147.9400,137.5917,15198607,0.0000
2023-08-25,141.4200,145.4700,141.1100,145.3500,135.1829,15614989,0.0000
2023-08-18,143.0500,143.3650,139.7600,141.4100,131.5185,18826007,0.0000
2023-08-11,145.0000,146.5000,142.2050,143.1200,133.1089,19428470,1.6600
2023-08-04,143.8100,146.0900,142.1700,144.2400,132.6057,24072830,0.0000
2023-07-28,139.3500,143.9500,138.7788,143.4500,131.8794,24310886,0.0000
2023-07-21,133.2600,140.3200,133.1000,138.9400,127.7332,29295540,0.0000
2023-07-14,131.7600,135.3300,131.6950,133.4000,122.6400,15109770,0.0000
2023-07-07,133.4200,134.3500,131.5500,132.0800,121.4265,10923840,0.0000
2023-06-30,129.3900,135.0300,129.3100,133.8100,123.0169,18695850,0.0000
2023-06-23,136.3600,137.2300,129.1800,129.4300,118.9902,27111509,0.0000
2023-06-16,136.0000,139.4690,135.8216,137.4800,126.3909,24228597,0.0000
2023-06-09,133.1200,136.1000,131.8800,135.3000,124.3868,21174178,0.0000
2023-06-02,129.5600,133.1200,127.4600,132.4200,121.7391,24339245,0.0000
2023-05-26,127.5000,129.6600,125.0100,128.8900,118.4938,21029979,0.0000
2023-05-19,123.0000,128.2900,122.3400,127.2600,116.9953,18284524,0.0000
2023-05-12,123.7600,123.9200,120.5500,122.8400,112.9318,20404364,1.6600
2023-05-05,126.3500,126.7500,121.7563,123.6500,112.1402,21164660,0.0000
2023-04-28,125.5500,127.2500,124.5600,126.4100,114.6432,20644224,0.0000
2023-04-21,128.3000,130.9800,125.2700,125.7300,114.0265,30341128,0.0000
2023-04-14,129.8300,131.1050,126.0000,128.1400,116.2122,19506500,0.0000
2023-04-06,130.9700,132.6100,130.3150,130.5000,118.3525,13172262,0.0000
2023-03-31,126.4700,131.4800,126.4700,131.0900,118.8876,20779522,0.0000
2023-03-24,124.3100,127.2150,122.6000,125.2900,113.6275,20458253,0.0000
2023-03-17,125.1500,128.1900,121.7100,123.6900,112.1764,66132690,0.0000
2023-03-10,129.6400,130.8600,125.1300,125.4500,113.7726,20761401,0.0000
2023-03-03,131.4200,131.8700,127.7100,129.6400,117.5726,17865677,0.0000
2023-02-24,134.0000,134.3850,128.8600,130.5700,118.4160,14198950,0.0000
2023-02-17,136.0000,137.3900,133.8900,135.0200,122.4518,16543870,0.0000
2023-02-10,135.8300,136.7400,133.3400,135.6000,122.9778,22140989,1.6500
2023-02-03,134.3200,136.9500,132.8000,136.9400,122.6796,27874571,0.0000
2023-01-27,141.4000,142.9850,132.9800,134.3900,120.3952,43345140,0.0000
2023-01-20,146.4200,147.1800,139.7500,141.2000,126.4960,21419368,0.0000
2023-01-13,144.0800,146.6600,142.9000,145.8900,130.6976,14580596,0.0000
2023-01-06,141.1000,144.2500,140.0100,143.7000,128.7357,13648755,0.0000
2022-12-30,141.7300,142.8100,139.4500,140.8900,126.2183,10477419,0.0000
2022-12-23,140.1600,143.0900,137.1950,141.6500,126.8992,19663576,0.0000
2022-12-16,147.8200,153.2100,138.9700,140.1600,125.5643,33572382,0.0000
2022-12-09,147.9400,149.1530,146.2900,147.0500,131.7368,15316930,0.0000
2022-12-02,147.9800,150.0100,145.6700,148.6700,133.1881,20066941,0.0000
2022-11-25,147.5500,150.4600,146.4500,148.3700,132.9194,16271883,0.0000
2022-11-18,142.6300,148.3100,142.0000,147.6400,132.2654,22034930,0.0000
2022-11-11,136.6400,144.1300,136.5100,143.1700,128.2609,25066114,1.6500
2022-11-04,138.0600,140.1700,133.9700,136.9600,121.2415,22491556,0.0000
2022-10-28,130.9000,138.8615,129.8500,138.5100,122.6136,26667185,0.0000
2022-10-21,121.8000,130.8450,121.4300,129.9000,114.9917,37309868,0.0000
2022-10-14,119.7900,122.5400,115.5450,120.0400,106.2633,22973512,0.0000
2022-10-07,120.1600,126.4600,118.0700,118.8200,105.1834,21614952,0.0000
2022-09-30,122.3000,124.2600,118.6100,118.8100,105.1745,22265241,0.0000
2022-09-23,126.4900,128.0600,121.7400,122.7100,108.6269,19442664,0.0000
2022-09-16,130.3300,130.9900,123.8300,127.2700,112.6636,27107187,0.0000
2022-09-09,127.8000,129.4900,126.2800,129.1900,114.3632,12004834,0.0000
2022-09-02,129.9900,131.4200,127.2400,127.7900,113.1239,15086608,0.0000
2022-08-26,137.6500,137.8500,130.3400,130.3800,115.4167,16982107,0.0000
2022-08-19,132.9600,139.3400,132.2400,138.3700,122.4897,17105977,0.0000
2022-08-12,133.1000,134.0900,129.1200,134.0100,118.6301,17254110,1.6500
2022-08-05,130.7500,132.8620,130.5100,132.4800,115.7999,17400572,0.0000
2022-07-29,128.4400,131.0000,127.5800,130.7900,114.3226,22223785,0.0000
2022-07-22,140.1500,140.3100,125.1300,128.2500,112.1024,66246811,0.0000
2022-07-15,140.6200,141.8700,135.0200,139.9200,122.3031,21089228,0.0000
2022-07-08,139.9700,141.3250,135.2700,140.4700,122.7839,16229131,0.0000
2022-07-01,142.2600,144.1550,139.2600,141.1200,123.3520,21052787,0.0000
2022-06-24,135.9000,142.3700,135.9000,142.0600,124.1737,23921844,0.0000
2022-06-17,133.9700,138.4500,132.8500,135.0200,118.0201,34055621,0.0000
2022-06-10,142.9800,144.7300,135.2500,136.1900,119.0427,18914084,0.0000
2022-06-03,138.2000,142.5794,136.8100,141.1800,123.4045,19861566,0.0000
2022-05-27,129.5000,139.7394,129.4200,139.2700,121.7350,19618090,0.0000
2022-05-20,133.1000,138.3700,125.8000,128.4800,112.3035,27360441,0.0000
2022-05-13,134.4100,136.3450,128.4300,133.6000,116.7788,31171489,1.6500
2022-05-06,133.0000,137.9900,130.8900,137.6700,118.8774,27079586,0.0000
2022-04-29,137.5900,139.8700,132.0000,132.2100,114.1627,24560464,0.0000
2022-04-22,126.6000,141.8800,125.5300,138.2500,119.3782,47056765,0.0000
2022-04-14,127.9500,130.5800,124.9100,126.5600,109.2840,15342641,0.0000
2022-04-08,130.2600,131.2300,126.7300,127.7300,110.2943,16553021,0.0000
2022-04-01,130.8200,133.0800,128.0600,130.1500,112.3839,19183786,0.0000
2022-03-25,129.0000,131.4000,127.4000,131.3500,113.4201,15440952,0.0000
2022-03-18,124.4500,128.9300,122.6850,128.7600,111.1837,22675632,0.0000
2022-03-11,126.4700,128.3450,123.1250,123.9600,107.0389,23784887,0.0000
2022-03-04,122.2100,127.3500,120.7000,126.6200,109.3358,26131658,0.0000
2022-02-25,124.2000,125.0000,118.8100,124.1800,107.2289,20417161,0.0000
2022-02-18,132.5900,132.6500,123.6100,124.3500,107.3756,26022824,0.0000
2022-02-11,137.4500,138.3500,132.3800,132.6900,114.5772,23489144,1.6400
2022-02-04,134.0900,138.8200,132.3000,137.1500,116.9914,27665550,0.0000
2022-01-28,127.9900,137.3361,124.1930,134.5000,114.7309,52800401,0.0000
2022-01-21,132.9500,133.9000,129.2700,129.3500,110.3379,20520487,0.0000
2022-01-14,134.4700,136.2000,127.9700,134.2100,114.4835,32044685,0.0000
2022-01-07,134.0700,142.2000,132.5100,134.8300,115.0124,36013766,0.0000
2021-12-31,130.6300,134.9900,129.9500,133.6600,114.0144,18454937,0.0000
2021-12-23,125.7200,130.9600,124.7000,130.6300,111.4297,17369625,0.0000
2021-12-17,123.7600,128.6400,120.7900,127.4000,108.6745,35216850,0.0000
2021-12-10,119.4000,125.3300,119.4000,124.0900,105.8510,25031512,0.0000
2021-12-03,118.6200,119.6100,116.4500,118.8400,101.3726,36059651,0.0000
2021-11-26,116.0000,118.8100,114.5600,115.8100,98.7880,17875027,0.0000
2021-11-19,119.5400,120.1600,115.2700,116.0500,98.9927,24272797,0.0000
2021-11-12,123.9850,124.7800,118.7800,118.9600,101.4750,29109912,1.6400
2021-11-05,125.0500,127.2900,119.9000,123.6100,104.0298,29791780,0.0000
2021-10-29,127.5300,128.6500,124.6200,125.1000,100.6537,34288134,0.0000
2021-10-22,144.0000,144.9400,126.6110,127.8800,102.8905,59731582,0.0000
2021-10-15,143.5000,144.8500,139.6600,144.6100,116.3512,16262687,0.0000
2021-10-08,142.7400,146.0000,140.8900,143.2200,115.2328,27211291,0.0000
2021-10-01,137.9600,143.9700,136.4400,143.3200,115.3133,23824191,0.0000
2021-09-24,133.9000,138.4800,132.7800,137.4900,110.6225,18425230,0.0000
2021-09-17,138.4000,138.9900,135.0500,135.2300,108.8042,20130213,0.0000
2021-09-10,139.6500,139.7900,137.0000,137.0200,110.2444,13754250,0.0000
2021-09-03,139.5000,140.9400,138.8150,139.5800,112.3041,13345045,0.0000
2021-08-27,139.6200,140.8000,138.4000,139.4100,112.1673,12376600,0.0000
2021-08-20,143.2300,143.7400,137.2100,139.1100,111.9260,16189007,0.0000
2021-08-13,142.2000,143.5800,140.3400,143.1800,115.2006,18462255,1.6400
2021-08-06,141.4500,144.7000,141.0300,144.0900,114.6022,16428567,0.0000
2021-07-30,141.3900,143.6400,140.7900,140.9600,112.1127,16120616,0.0000
2021-07-23,136.4500,144.9200,136.2089,141.3400,112.4150,34786264,0.0000
2021-07-16,141.4300,141.9599,138.5900,138.9000,110.4743,18659679,0.0000
2021-07-09,139.9900,141.9800,137.1000,141.5200,112.5581,21544898,0.0000
2021-07-02,147.0100,147.5000,139.4600,140.0200,111.3651,29077036,0.0000
2021-06-25,144.1100,147.0700,144.0600,146.8400,116.7894,17129373,0.0000
2021-06-18,150.7100,151.0300,143.0400,143.1200,113.8307,23177438,0.0000
2021-06-11,147.5500,152.8400,147.1700,151.2800,120.3208,22042806,0.0000
2021-06-04,145.0000,147.5500,143.7500,147.4200,117.2507,12453017,0.0000
2021-05-28,145.0600,145.3900,143.0400,143.7400,114.3238,18483838,0.0000
2021-05-21,144.4400,145.8000,140.9200,144.7400,115.1192,20546126,0.0000
2021-05-14,145.8000,148.3800,141.1400,144.6800,115.0715,27415665,0.0000
2021-05-07,143.8100,148.5150,143.5500,145.4600,115.6918,31590796,1.6400
2021-04-30,142.4200,148.7400,140.5500,141.8800,111.5864,25588990,0.0000
2021-04-23,133.6000,144.7400,132.5800,142.4300,112.0189,47246234,0.0000
2021-04-16,135.0200,135.3700,130.3800,133.5900,105.0664,26831249,0.0000
2021-04-09,133.6400,136.6900,133.4000,135.7300,106.7495,19179860,0.0000
2021-04-01,135.9800,137.0700,132.2700,133.2300,104.7833,18432506,0.0000
2021-03-26,128.5000,136.4800,127.8900,136.3800,107.2607,23647858,0.0000
2021-03-19,127.7700,130.9950,127.3400,128.9000,101.3778,28046462,0.0000
2021-03-12,122.9900,128.6400,122.8800,127.6100,100.3633,29253064,0.0000
2021-03-05,120.3500,123.7500,118.7550,122.8300,96.6039,32662092,0.0000
2021-02-26,118.5000,124.3500,118.4400,118.9300,93.5366,30731807,0.0000
2021-02-19,120.1500,120.9400,118.3800,118.9900,93.5838,22567552,0.0000
2021-02-12,122.6200,123.9767,120.0900,120.8000,95.0073,24634263,1.6300
2021-02-05,119.9000,121.8100,118.1200,121.7900,94.5240,28405606,0.0000
2021-01-29,118.7624,124.7900,117.4500,119.1100,92.4440,56437187,0.0000
2021-01-22,129.2800,132.2400,117.3600,118.6100,92.0560,61879427,0.0000
2021-01-15,127.9500,130.1600,126.4550,128.3900,99.6465,29417959,0.0000
2021-01-08,125.8500,131.8800,123.0400,128.5300,99.7551,28434389,0.0000
2020-12-31,125.1000,126.6000,123.2400,125.8800,97.6984,14025419,0.0000
2020-12-24,123.9700,125.2100,121.7200,124.6900,96.7748,14908439,0.0000
2020-12-18,125.3200,126.5728,123.4400,125.8500,97.6751,25280527,0.0000
2020-12-11,126.4900,127.6900,123.6100,124.2700,96.4488,29511629,0.0000
2020-12-04,124.1000,127.3800,122.4100,127.2000,98.7229,24848983,0.0000
2020-11-27,117.4300,125.3130,117.2700,124.3500,96.5109,19418148,0.0000
2020-11-20,118.3000,118.8800,115.8900,116.9400,90.7598,22498909,0.0000
2020-11-13,117.8800,119.7400,113.4800,116.8500,90.6900,30088820,1.6300
2020-11-06,112.6500,115.6500,111.1600,114.0400,87.2777,25467232,0.0000
2020-10-30,114.4500,114.9000,105.9200,111.6600,85.4562,37250916,0.0000
2020-10-23,126.8000,127.3500,112.9800,116.0000,88.7777,50486636,0.0000
2020-10-16,128.0700,128.2500,123.8500,125.9300,96.3774,21874963,0.0000
2020-10-09,121.8400,135.5000,121.0500,127.7900,97.8009,43381507,0.0000
2020-10-02,120.5700,123.3000,118.8200,120.5700,92.2753,15038264,0.0000
2020-09-25,120.4800,121.5900,116.4800,118.9500,91.0354,18708494,0.0000
2020-09-18,122.3600,125.8200,121.7600,122.7600,93.9513,18909398,0.0000
2020-09-11,122.1600,123.7000,120.2400,121.4600,92.9564,16507866,0.0000
2020-09-04,125.2500,129.9500,121.2400,122.3000,93.5993,26310920,0.0000
2020-08-28,123.7900,126.8200,123.3600,125.0700,95.7192,16959794,0.0000
2020-08-21,125.2500,125.5900,122.3100,123.1600,94.2575,15908978,0.0000
2020-08-14,125.4200,130.4700,123.9100,125.2700,95.8723,18634659,0.0000
2020-08-07,123.5000,126.7500,122.1500,124.9600,95.6351,17701697,1.6300
2020-07-31,124.8600,126.3400,121.0900,122.9400,92.8776,20010578,0.0000
2020-07-24,126.0700,132.1700,125.1400,125.7900,95.0307,41040414,0.0000
2020-07-17,119.7800,125.6300,117.9200,125.1100,94.5170,21958911,0.0000
2020-07-10,121.2500,121.8500,115.2000,118.3500,89.4100,22560031,0.0000
2020-07-02,117.9800,121.4200,117.3700,119.7000,90.4299,16478700,0.0000
2020-06-26,122.1200,122.9000,115.8800,117.1900,88.5336,35016186,0.0000
2020-06-19,119.1900,127.5000,118.2900,122.4700,92.5225,24867689,0.0000
2020-06-12,132.2700,135.8800,117.8400,121.9100,92.0994,33456639,0.0000
2020-06-05,124.6400,134.2300,124.0300,132.0600,99.7675,19514867,0.0000
2020-05-29,121.3000,126.9700,121.0100,124.9000,94.3583,23037728,0.0000
2020-05-22,119.8800,122.4700,117.5900,118.3900,89.4402,19484187,0.0000
2020-05-15,121.8100,124.3200,111.8100,116.9800,88.3750,24229073,0.0000
2020-05-08,120.8200,124.3200,119.3900,122.9900,92.9154,21189890,1.6300
2020-05-01,125.5600,129.3100,121.3900,121.8700,90.8477,26502989,0.0000
2020-04-24,119.1500,125.0000,112.0600,124.7200,92.9723,41252209,0.0000
2020-04-17,121.6300,125.1800,114.4200,120.1200,89.5432,27240371,0.0000
2020-04-09,110.3500,122.9200,110.1300,121.5000,90.5719,23351117,0.0000
2020-04-03,108.0900,113.8100,104.5200,106.3400,79.2709,28882211,0.0000
2020-03-27,94.6000,113.1500,90.5600,108.0300,80.5307,39907532,0.0000
2020-03-20,98.0000,107.4100,94.7100,95.3900,71.1083,47138046,0.0000
2020-03-13,120.1600,124.8800,100.8100,107.9500,80.4711,55580046,0.0000
2020-03-06,130.7500,136.1000,124.5200,127.7300,95.2161,35054761,0.0000
2020-02-28,145.5100,148.0500,126.3600,130.1500,97.0200,38480655,0.0000
2020-02-21,149.7900,151.8900,148.8400,149.8400,111.6979,12493166,0.0000
2020-02-14,152.9700,155.6000,149.7700,150.7000,112.3390,23423757,0.0000
2020-02-07,144.2500,158.7500,143.9000,153.4100,114.3592,43694755,1.6200
2020-01-31,138.5000,144.0500,134.9700,143.7300,106.0236,34661511,0.0000
2020-01-24,137.8100,145.7900,137.6000,140.5600,103.6852,34829367,0.0000
2020-01-17,135.4800,138.3300,135.0700,138.3100,102.0255,20831539,0.0000
2020-01-10,133.4200,137.8700,133.2000,136.6900,100.8305,17020619,0.0000
2020-01-03,135.2000,135.9200,132.4000,134.3400,99.0970,13418364,0.0000
2019-12-27,135.7800,136.1500,134.6100,135.2700,99.7830,8887084,0.0000
2019-12-20,134.9400,136.4200,133.4600,135.5900,100.0191,20036502,0.0000
2019-12-13,133.3500,135.6600,133.2600,134.2100,99.0011,17504239,0.0000
2019-12-06,134.4500,134.5000,130.6900,133.2200,98.2708,17337693,0.0000
2019-11-29,134.4700,136.1500,133.0300,134.4500,99.1782,11502959,0.0000
2019-11-22,134.3000,135.3800,132.7500,134.3400,99.0970,16963107,0.0000
2019-11-15,137.2000,137.2000,133.3300,134.4000,99.1413,16169172,0.0000
2019-11-08,136.2400,139.1400,136.1600,137.6100,101.5092,17174941,1.6200
2019-11-01,136.0000,136.6300,133.2000,135.5300,98.8122,16136475,0.0000
2019-10-25,132.6100,135.9300,130.9000,135.4400,98.7466,19388201,0.0000
2019-10-18,142.3100,143.7200,132.2500,134.0900,97.7624,34208011,0.0000
2019-10-11,142.2600,144.5000,138.2500,142.7600,104.0835,14096608,0.0000
2019-10-04,143.7300,147.3500,139.1800,142.9900,104.2512,15911420,0.0000
2019-09-27,141.1900,145.0900,140.5600,143.2400,104.4335,12376163,0.0000
2019-09-20,142.5600,145.0300,140.5100,141.8800,103.4419,15262993,0.0000
2019-09-13,140.5900,145.4600,140.4600,143.6700,104.7470,17776693,0.0000
2019-09-06,134.8500,141.7000,133.3300,140.5700,102.4868,12663912,0.0000
2019-08-30,131.0500,136.0700,129.1600,135.5300,98.8122,16211916,0.0000
2019-08-23,134.8800,136.3300,128.8300,129.5700,94.4669,16504912,0.0000
2019-08-16,135.6600,136.5700,130.2500,133.7600,97.5218,20933133,0.0000
2019-08-09,144.9800,145.1000,135.3500,136.1300,99.2497,28623442,1.6200
2019-08-02,151.1100,152.9500,145.5900,147.2500,106.1299,22876887,0.0000
2019-07-26,150.1600,151.9400,148.3800,151.3600,109.0921,16794485,0.0000
2019-07-19,142.8900,151.5800,141.9500,149.6800,107.8813,31893327,0.0000
2019-07-12,141.0500,142.9200,139.1300,142.7400,102.8793,13194248,0.0000
2019-07-05,139.6000,141.8200,139.2800,141.3800,101.8991,9862722,0.0000
2019-06-28,139.2000,140.1500,137.8400,137.9000,99.3909,15575818,0.0000
2019-06-21,135.3900,139.5400,134.7000,139.2000,100.3279,15851123,0.0000
2019-06-14,134.3800,136.4600,133.9100,135.1500,97.4088,13722199,0.0000
2019-06-07,127.1000,134.7200,127.0600,133.3100,96.0827,16193845,0.0000
2019-05-31,132.1300,132.6400,126.8500,126.9900,91.5275,14869322,0.0000
2019-05-24,133.5300,137.0600,130.4400,132.2800,95.3403,15557532,0.0000
2019-05-17,133.2800,136.1100,130.9600,134.3200,96.8106,16426011,0.0000
2019-05-10,138.3000,140.6900,132.4200,135.3200,97.5314,19509963,1.6200
2019-05-03,139.1500,141.8100,138.6800,140.2500,99.8890,16772230,0.0000
2019-04-26,139.4200,141.3100,137.7100,139.4400,99.3121,16961387,0.0000
2019-04-18,144.4000,145.3900,136.2600,140.3300,99.9460,27390537,0.0000
2019-04-12,143.0200,144.4400,141.8400,144.3500,102.8091,13675882,0.0000
2019-04-05,141.5100,144.2200,141.5100,143.2800,102.0470,14574262,0.0000
2019-03-29,139.0600,141.2200,138.3500,141.1000,100.4944,14257045,0.0000
2019-03-22,139.8300,142.1200,138.7200,139.4500,99.3192,17883337,0.0000
2019-03-15,136.0300,140.3300,135.8400,139.4300,99.3050,20959826,0.0000
2019-03-08,139.9900,140.0800,133.5800,135.0900,96.2139,18558647,0.0000
2019-03-01,140.0000,140.4900,137.7200,139.2000,99.1412,15273342,0.0000
2019-02-22,137.8100,139.3800,137.2200,139.2500,99.1768,13238819,0.0000
2019-02-15,134.2900,138.1900,133.9100,138.0300,98.3079,17299173,0.0000
2019-02-08,134.0200,136.6500,132.1200,133.7100,95.2311,21874687,1.5700
2019-02-01,133.1000,135.4100,132.5800,134.1000,94.3961,23585862,0.0000
2019-01-25,123.3000,135.0000,121.5400,133.9700,94.3046,44147478,0.0000
2019-01-18,120.5100,124.7200,119.7600,123.8200,87.1598,23616108,0.0000
2019-01-11,117.5000,121.8600,116.6700,121.4600,85.4985,19780844,0.0000
2019-01-04,113.3300,117.4900,111.6900,117.3200,82.5843,18047093,0.0000
2018-12-28,109.9000,114.8000,105.9400,113.0300,79.5645,21630293,0.0000
2018-12-21,119.0700,120.2700,110.4400,110.9400,78.0933,39485288,0.0000
2018-12-14,119.7400,123.8100,118.5200,119.9000,84.4004,23701178,0.0000
2018-12-07,125.6700,126.5900,118.8700,119.3400,84.0062,25801474,0.0000
2018-11-30,118.3700,124.6900,118.0600,124.2700,87.4766,27471124,0.0000
2018-11-23,121.6300,122.1800,116.7000,117.1900,82.4928,18035587,0.0000
2018-11-16,123.5000,123.5700,119.5100,121.5700,85.5760,23510061,0.0000
2018-11-09,116.1000,125.0600,116.0000,123.5400,86.9627,48482997,1.5700
2018-11-02,119.3400,123.9500,114.0900,115.6700,80.3997,87773431,0.0000
2018-10-26,129.5800,131.9000,123.7100,124.7900,86.7388,36964774,0.0000
2018-10-19,140.3800,145.4500,127.9600,129.1000,89.7346,50928336,0.0000
2018-10-12,148.5000,149.0700,138.7800,140.8500,97.9018,27703434,0.0000
2018-10-05,151.7100,154.3600,147.8700,149.0300,103.5875,18943237,0.0000
2018-09-28,151.1000,153.3500,148.3600,151.2100,105.1028,22847744,0.0000
2018-09-21,148.4400,152.6000,147.4700,151.3500,105.2001,37327961,0.0000
2018-09-14,146.6000,149.3000,145.2500,148.3300,103.1010,20298346,0.0000
2018-09-07,145.9800,147.6600,144.8100,145.4500,101.0992,15394651,0.0000
2018-08-31,146.9400,147.9300,145.2500,146.4800,101.8151,15929583,0.0000
2018-08-24,146.3700,147.1600,144.7500,146.0400,101.5093,12992907,0.0000
2018-08-17,144.1500,146.3900,142.0000,146.0600,101.5232,17890077,0.0000
2018-08-10,146.9500,147.6400,143.8800,144.4800,100.4249,17100909,1.5700
2018-08-03,144.8000,147.9200,142.3300,147.7000,101.5617,24366161,0.0000
2018-07-27,146.3500,149.2700,144.6600,145.1500,99.8082,19940363,0.0000
2018-07-20,145.6700,150.5400,142.7400,146.3500,100.6334,36572622,0.0000
2018-07-13,142.5900,146.9800,142.4700,145.9000,100.3240,17395351,0.0000
2018-07-06,138.2800,142.9400,138.2000,142.4800,97.9723,12024030,0.0000
